#V1 V2 V3
1809 443.6558305 4795.234701
1810 443.6474418 4794.986768
1811 443.7135527 4795.21212
1812 443.7115091 4795.346856
1813 444.7181655 4795.732503
1814 444.5483527 4795.674362
1815 444.5839596 4795.456722
1816 444.6023106 4795.588291
1817 444.7079048 4795.796892
1818 444.8601374 4795.947473
1819 444.8502638 4795.910125
1820 445.7853409 4795.558172
1821 445.7348712 4795.56524
1822 445.6407815 4795.594093
1823 445.6597244 4795.458335
1824 445.6496292 4795.372676
1825 445.7167855 4795.423559
1826 445.7359797 4795.440398
1827 455.4137013 4796.082341
1828 455.3309132 4795.899083
1829 455.3278015 4795.673208
1830 455.2997808 4795.457938
1831 455.4017276 4795.34765
1832 455.4609637 4795.30317
1833 455.3456655 4796.057912
1835 455.3307466 4795.898418
1836 455.3141422 4795.766255
1837 455.3244039 4795.477766
1838 455.5369901 4795.320662
1839 455.6776598 4795.57451
1840 455.832424 4795.715544
1841 455.7610474 4795.924913
1842 455.7815467 4796.133349
1843 455.8548805 4796.386197
1845 455.6836762 4795.576803
1848 455.7830012 4796.132562
1851 456.4260482 4796.092744
1852 456.3060059 4796.051093
1853 456.3708906 4795.826112
1854 456.5572499 4795.66199
1855 456.5878082 4795.457112
1856 456.5766493 4795.247171
1857 456.612229 4795.357336
1858 456.58035 4795.57144
1859 456.4862509 4795.719086
1860 456.3228274 4795.930818
1861 456.3079107 4796.094949
1862 456.3687251 4796.144533
1863 457.2789668 4796.283884
1864 457.3315051 4796.115299
1865 457.3278399 4795.98405
1866 457.1893311 4795.868423
1867 457.2875212 4795.685888
1868 457.3241852 4795.519846
1869 457.1861745 4795.317701
1870 457.2187782 4795.356365
1871 457.3528003 4795.582192
1872 457.1580642 4795.5792
1873 457.115958 4795.743168
1874 457.252429 4795.920777
1875 457.3515815 4796.109841
1876 457.3737705 4796.182334
1877 415.8433475 4790.195232
1878 415.7808072 4790.486794
1879 415.8976166 4790.774909
1880 416.035769 4790.965129
1881 415.9732173 4790.980565
1882 415.8707546 4790.768799
1883 415.7318243 4790.608137
1884 415.742184 4790.527259
1885 417.0992701 4789.054845
1886 417.0735807 4789.231539
1887 417.3608122 4789.363875
1889 417.1686267 4789.45563
1890 417.0530788 4789.314426
1891 417.0288509 4789.15889
1892 416.9807803 4788.985763
1893 417.0461904 4788.950087
1894 417.0758024 4789.160871
1895 417.027624 4789.324178
1896 417.2724654 4789.289312
1897 417.3737838 4789.369049
1898 417.1710775 4789.303877
1899 417.1542102 4789.451807
1900 417.0537228 4789.313974
1901 416.9224743 4788.978257
1902 417.0194177 4788.958411
1903 417.2049998 4788.98991
1904 417.4719234 4788.980551
1905 417.3891247 4788.988556
1906 417.1981306 4788.985885
1907 417.1258734 4788.946226
1908 417.6594171 4788.982495
1909 417.9655342 4789.226586
1910 418.0376049 4789.278363
1911 418.208602 4789.58963
1912 418.3160441 4789.687077
1913 418.1174934 4789.534082
1914 417.9907701 4789.339684
1915 417.8286556 4789.186702
1916 417.6336591 4788.980808
1918 409.0173053 4774.846148
1919 408.9551794 4774.67215
1920 408.9553128 4774.456669
1921 408.8104826 4774.335426
1922 408.9920499 4774.423079
1923 409.1513263 4774.584675
1924 409.1952801 4774.793571
1925 409.1520573 4774.902109
1926 409.1021937 4774.921322
1927 409.9328636 4774.696263
1928 409.891896 4774.48999
1929 409.9537088 4774.278471
1930 409.7916658 4774.14666
1931 409.5433949 4774.041988
1932 409.4430696 4773.889374
1933 409.4671565 4773.705453
1934 409.3860534 4773.762843
1935 409.5258253 4774.024116
1936 409.7324497 4774.142224
1937 409.9525238 4774.164083
1938 410.0675796 4774.139129
1939 410.2920625 4774.050869
1940 410.2172729 4774.235676
1941 410.0809312 4774.337104
1942 410.0302252 4774.558138
1943 410.0403029 4774.637421
1944 410.6317221 4773.635558
1945 410.7518232 4773.510253
1946 410.8584085 4773.315596
1947 410.7834657 4773.154524
1948 410.6491132 4773.043545
1949 410.7101072 4772.897133
1950 410.6283806 4772.728265
1951 410.7062333 4772.893407
1952 410.611242 4773.097355
1953 410.8292464 4773.126713
1954 410.8345609 4773.414983
1955 410.6943353 4773.600862
1956 410.6193613 4773.598956
1957 412.7141649 4786.417422
1958 412.5085725 4786.561351
1959 412.3360922 4786.715189
1960 412.357024 4786.795224
1961 412.3500627 4786.809642
1962 412.2850045 4787.048511
1963 412.2871483 4787.095022
1964 412.3968761 4786.604221
1966 412.3177863 4786.819722
1967 412.2881141 4787.094343
1968 412.3504712 4786.879057
1969 412.3332971 4786.643361
1970 412.5452729 4786.554103
1971 412.7757334 4786.366871
1972 412.870557 4786.274575
1974 412.2880209 4787.087125
1978 412.6219475 4786.484696
1980 412.8720103 4786.27389
1981 413.3994926 4786.885816
1982 413.4739793 4787.03959
1983 413.3649542 4786.935128
1984 413.2130088 4786.840769
1985 413.1904851 4786.838724
1986 414.2216436 4784.954291
1987 414.1357521 4785.184182
1988 414.1669955 4785.310187
1989 414.341491 4785.47126
1990 414.2334011 4785.744193
1991 414.0862474 4785.862788
1992 414.2375247 4785.723371
1993 414.3709294 4785.493103
1994 414.5240212 4785.328901
1995 414.5504989 4785.050667
1996 414.5708629 4784.880473
1997 414.4744022 4784.742736
1998 420.1416206 4781.534879
1999 420.3665631 4781.67752
2000 420.6344892 4781.778237
2001 420.5712449 4781.8886
2002 420.7368529 4781.809365
2003 420.585534 4781.706281
2004 420.4255271 4781.625183
2005 420.2357901 4781.684605
2007 421.2557539 4781.363399
2008 421.4108418 4781.50455
2009 421.4660383 4781.589768
2010 421.3601885 4781.946075
2011 421.4413302 4782.173937
2012 421.4113017 4782.212713
2013 421.2719607 4782.005295
2014 421.1414601 4781.803996
2015 421.1371958 4781.632446
2016 421.0801466 4781.401864
2017 421.0448674 4781.352515
2019 421.4121104 4782.21237
2021 421.8887099 4782.922712
2022 421.9309429 4783.033961
2023 421.7218834 4782.930073
2024 421.8946962 4783.047706
2025 421.8843931 4782.893551
2026 421.9797512 4782.726854
2027 422.1023828 4782.620823
2028 422.1741029 4782.411639
2029 422.2329925 4782.238478
2030 422.344777 4782.227649
2031 422.2279318 4782.392919
2032 422.3912669 4782.527111
2033 422.5241622 4782.693419
2035 421.880615 4782.918362
2036 421.8906589 4782.880151
2037 422.0003039 4782.712069
2038 422.1644264 4782.581572
2039 422.2128301 4782.23782
2040 422.2475642 4782.375701
2041 422.4818341 4782.587388
2042 422.5248884 4782.692966
2043 422.2900773 4782.71797
2044 422.1055644 4782.742516
2045 421.9475967 4782.955689
2046 421.9223579 4783.050609
2047 431.9127056 4782.33739
2048 431.7750958 4782.423622
2049 431.8522862 4782.422626
2050 432.0373601 4782.353136
2051 432.1871558 4782.339424
2052 432.1028775 4782.314276
2053 433.2675392 4783.181706
2054 433.175132 4783.270465
2055 433.2751323 4783.226834
2056 433.3195856 4783.3519
2057 433.4210585 4783.26783
2058 433.5263999 4783.379751
2059 433.6345611 4783.348041
2060 433.5370646 4783.381868
2061 433.9732656 4783.361292
2062 434.0202994 4783.552753
2063 433.9466563 4783.674972
2064 433.9761134 4783.713114
2065 434.075128 4783.509351
2066 434.0976525 4783.318437
2067 434.030484 4783.279328
2068 443.8490137 4781.806239
2069 443.7431697 4781.978923
2070 443.9045103 4781.982589
2071 443.9337815 4781.876063
2072 444.0177832 4781.675241
2073 444.0035723 4781.577847
2074 443.9769858 4781.615938
2075 445.3628178 4782.703047
2076 445.1580228 4782.799985
2077 445.027091 4782.695646
2078 445.0151319 4782.472734
2079 445.1583425 4782.799316
2081 445.0125893 4782.459761
2082 444.9219668 4782.256699
2083 445.0594243 4782.000706
2084 445.1000408 4781.9283
2085 445.2914063 4781.936754
2086 445.3524247 4781.9758
2087 445.8045564 4782.064807
2088 446.0442025 4782.157191
2089 445.9656438 4782.374714
2090 445.7610666 4782.521608
2091 445.6125653 4782.699046
2092 445.6124613 4782.686053
2094 445.4806636 4781.986433
2095 445.505081 4781.94048
2096 445.7292173 4781.931359
2097 445.8258759 4781.976567
2099 413.5416885 4770.012846
2100 413.4315494 4770.03379
2101 413.140916 4769.901976
2102 412.8925102 4770.011211
2103 412.958318 4769.833994
2104 412.7570922 4769.799576
2105 413.086278 4770.003966
2106 413.135406 4769.891272
2107 413.3171413 4769.827431
2108 413.4405617 4769.999688
2110 413.7577408 4769.346034
2111 413.926185 4769.544054
2112 413.8248398 4769.688278
2113 413.6715759 4769.866591
2114 413.8035293 4769.644897
2115 413.8214048 4769.428976
2116 413.7822708 4769.315402
2117 413.8416945 4769.623756
2118 413.7538994 4769.673735
2119 413.6423736 4769.958925
2121 414.01369 4769.716552
2122 413.9037328 4769.655517
2123 413.6554721 4769.78427
2124 413.7904277 4769.651948
2125 413.8413638 4769.423282
2126 413.7878061 4769.205596
2127 413.8074533 4768.975103
2128 413.8686386 4768.951673
2129 414.3966225 4769.028115
2130 414.4402248 4769.161073
2131 414.3316602 4769.425666
2132 414.3689097 4769.604019
2133 414.3108231 4769.802672
2134 414.1402079 4769.819143
2135 414.2093688 4769.834823
2136 414.088438 4769.742601
2138 414.0595081 4768.834646
2141 420.5465843 4769.729604
2142 420.6555589 4769.389252
2143 420.8320962 4769.530701
2144 420.7634265 4769.69643
2145 420.6402802 4769.819144
2146 420.562912 4769.894346
2147 420.570994 4770.050189
2148 420.6224645 4770.22663
2149 420.7315836 4770.340982
2150 420.8095468 4770.478798
2151 420.8911064 4770.238728
2152 420.8463643 4770.010006
2153 420.6388064 4769.874472
2154 420.5492307 4769.740124
2155 420.7212344 4769.428473
2156 420.8192216 4769.593047
2157 420.6418929 4769.817792
2158 420.569539 4770.058092
2159 420.6215438 4770.168442
2160 420.897217 4770.442907
2163 420.5646865 4769.794922
2165 422.1116035 4771.290591
2166 421.9005364 4771.390519
2167 421.8911478 4771.352531
2168 421.9459996 4771.2234
2169 422.1177578 4771.187896
2170 422.1662722 4771.230659
2171 422.4750614 4771.233808
2172 422.43557 4771.039337
2173 422.4070736 4770.802536
2174 422.3015455 4770.66435
2175 422.2546877 4770.44564
2176 422.2555287 4770.21206
2177 422.2630202 4770.026273
2178 422.2823968 4770.119237
2179 422.2075969 4770.249591
