OBJECTID,Transect,Elevation,UTM_X,UTM_Y,Date,Time
15731,C34T3,315,422267.1063,4770463.824,4/27/2019,8:00:00
15732,C34T3,323,422254.6877,4770445.64,4/27/2019,8:01:00
15733,C34T3,332,422244.626,4770405.66,4/27/2019,8:02:00
15734,C34T3,325,422222.9635,4770362.147,4/27/2019,8:03:00
15735,C34T3,328,422215.3629,4770338.132,4/27/2019,8:04:00
15736,C34T3,325,422212.9205,4770302.397,4/27/2019,8:05:00
15737,C34T3,323,422229.9094,4770278.658,4/27/2019,8:06:00
15738,C34T3,323,422241.9397,4770248.422,4/27/2019,8:07:00
15739,C34T3,317.9,422243.5577,4770247.515,4/27/2019,8:08:00
15740,C34T3,319,422242.1789,4770247.975,4/27/2019,8:08:00
15741,C34T3,316,422242.8512,4770235.528,4/27/2019,8:08:00
15742,C34T3,307,422252.0578,4770228.981,4/27/2019,8:09:00
15743,C34T3,306,422255.5287,4770212.06,4/27/2019,8:10:00
15744,C34T3,308,422238.2959,4770185.823,4/27/2019,8:11:00
15745,C34T3,312,422273.7038,4770163.762,4/27/2019,8:12:00
15746,C34T3,316,422274.9405,4770122.209,4/27/2019,8:13:00
15747,C34T3,319,422300.2445,4770085.048,4/27/2019,8:14:00
15748,C34T3,322,422302.3604,4770042.041,4/27/2019,8:15:00
15749,C34T3,324,422279.6245,4770040.19,4/27/2019,8:16:00
15750,C34T3,320,422263.0202,4770026.273,4/27/2019,8:17:00
15751,C34T3,315.82,422265.4945,4770021.914,4/27/2019,8:18:00
15752,C34T3,316,422265.0912,4770022.252,4/27/2019,8:18:00
15753,C34T3,315,422270.0625,4770015.531,4/27/2019,8:18:00
15754,C34T3,304,422298.2964,4769992.552,4/27/2019,8:19:00
15755,C34T3,321,422298.5434,4769971.336,4/27/2019,8:20:00
15756,C34T3,309,422290.1124,4769995.977,4/27/2019,8:21:00
15757,C34T3,316,422303.6819,4770007.929,4/27/2019,8:22:00
15758,C34T3,302,422301.7779,4770040.937,4/27/2019,8:23:00
15759,C34T3,327,422298.5178,4770076.404,4/27/2019,8:24:00
15760,C34T3,323,422282.3968,4770119.237,4/27/2019,8:25:00
15761,C34T3,326,422254.9555,4770147.426,4/27/2019,8:26:00
15762,C34T3,320,422247.8762,4770183.492,4/27/2019,8:27:00
15763,C34T3,326.19,422209.8425,4770196.587,4/27/2019,8:28:00
15764,C34T3,326,422208.7142,4770197.599,4/27/2019,8:28:00
15765,C34T3,320,422167.0496,4770206.404,4/27/2019,8:29:00
15766,C34T3,322,422148.0369,4770209.731,4/27/2019,8:30:00
15767,C34T3,324,422164.8759,4770229.975,4/27/2019,8:31:00
15768,C34T3,328,422207.5969,4770249.591,4/27/2019,8:32:00
15769,C34T3,329,422214.8682,4770294.711,4/27/2019,8:33:00
15770,C34T3,296,422215.602,4770337.685,4/27/2019,8:34:00
15771,C34T3,304,422252.1338,4770407.24,4/27/2019,8:35:00
15772,C34T3,308,422270.7073,4770458.341,4/27/2019,8:36:00
15773,C34T3,315,422254.8636,4770518.275,4/27/2019,8:37:00
15774,C34T3,319,422243.3221,4770548.505,4/27/2019,8:38:00
15775,C34T3,317.9,422241.902,4770559.628,4/27/2019,8:38:00
15776,C34T3,319,422241.3436,4770560.634,4/27/2019,8:38:00
15777,C34T3,316,422215.82,4770606.905,4/27/2019,8:39:00
15778,C34T3,312,422205.6483,4770664.442,4/27/2019,8:40:00
15779,C34T3,295,422248.9957,4770710.707,4/27/2019,8:41:00
15780,C34T3,296,422273.9871,4770746.407,4/27/2019,8:42:00
15781,C34T3,287,422346.4052,4770764.909,4/27/2019,8:43:00
15782,C34T3,277,422399.3108,4770814.286,4/27/2019,8:44:00
15783,C34T3,283,422440.8563,4770888.45,4/27/2019,8:45:00
15784,C34T3,285,422449.5098,4770969.43,4/27/2019,8:46:00
15785,C34T3,289,422459.9632,4771044.058,4/27/2019,8:47:00
15786,C34T3,292,422488.3699,4771115.484,4/27/2019,8:47:00
15787,C34T3,293.04,422500.0244,4771138.231,4/27/2019,8:48:00
15788,C34T3,292,422498.8938,4771139.021,4/27/2019,8:48:00
15789,C34T3,291,422542.8377,4771173.73,4/27/2019,8:48:00
15790,C34T3,295,422567.8606,4771241.196,4/27/2019,8:49:00
15791,C34T3,286,422487.0403,4771227.786,4/27/2019,8:50:00
15792,C34T3,291,422431.3246,4771274.622,4/27/2019,8:51:00
15793,C34T3,284.76,422404.1545,4771304.807,4/27/2019,8:52:00
15794,C34T3,286,422403.1879,4771305.707,4/27/2019,8:52:00
5155,C35T1,819.35,432572.8697,4769722.992,5/8/2019,7:46:00
5156,C35T1,819,432572.9577,4769723.657,5/8/2019,7:46:00
5157,C35T1,819,432572.7982,4769723.992,5/8/2019,7:46:00
5158,C35T1,821,432530.7175,4769725.074,5/8/2019,7:47:00
5159,C35T1,827,432494.3191,4769707.997,5/8/2019,7:48:00
5160,C35T1,805,432458.5814,4769708.351,5/8/2019,7:49:00
5161,C35T1,797,432444.8769,4769755.021,5/8/2019,7:50:00
5162,C35T1,787,432482.8689,4769785.076,5/8/2019,7:51:00
5163,C35T1,794,432491.0698,4769799.322,5/8/2019,7:52:00
5164,C35T1,802,432499.8929,4769827.111,5/8/2019,7:53:00
5165,C35T1,814,432510.8567,4769857.323,5/8/2019,7:54:00
5166,C35T1,803,432522.5414,4769911.072,5/8/2019,7:55:00
5167,C35T1,795.36,432560.9977,4769938.791,5/8/2019,7:56:00
5168,C35T1,795,432558.956,4769938.144,5/8/2019,7:56:00
5169,C35T1,795,432560.0208,4769938.8,5/8/2019,7:56:00
5170,C35T1,789,432584.7302,4769975.984,5/8/2019,7:57:00
5171,C35T1,777,432593.4513,4770009.994,5/8/2019,7:57:00
5172,C35T1,763,432578.4268,4770013.696,5/8/2019,7:58:00
5173,C35T1,764,432512.5997,4770033.671,5/8/2019,7:59:00
5174,C35T1,769,432450.8794,4770049.052,5/8/2019,8:00:00
5175,C35T1,771,432423.8976,4770053.762,5/8/2019,8:01:00
5176,C35T1,770,432425.53,4770062.409,5/8/2019,8:02:00
5177,C35T1,769,432412.6527,4770102.074,5/8/2019,8:03:00
5178,C35T1,771,432413.723,4770103.285,5/8/2019,8:04:00
5179,C35T1,771.43,432414.2136,4770103.502,5/8/2019,8:06:00
5180,C35T1,773,432413.8946,4770104.172,5/8/2019,8:06:00
5181,C35T1,772,432418.8469,4770111.009,5/8/2019,8:06:00
5182,C35T1,744,432366.1929,4770137.518,5/8/2019,8:07:00
5183,C35T1,757,432323.381,4770138.498,5/8/2019,8:08:00
5184,C35T1,754,432285.8197,4770151.753,5/8/2019,8:09:00
5185,C35T1,754,432275.6367,4770151.077,5/8/2019,8:10:00
5186,C35T1,744,432300.2002,4770140.616,5/8/2019,8:11:00
5187,C35T1,745,432292.9852,4770151.905,5/8/2019,8:12:00
5188,C35T1,745,432337.04,4770136.697,5/8/2019,8:13:00
5189,C35T1,753,432385.9505,4770118.553,5/8/2019,8:14:00
5190,C35T1,754,432421.4587,4770070.556,5/8/2019,8:15:00
5191,C35T1,758.41,432460.848,4770044.511,5/8/2019,8:16:00
5192,C35T1,758,432460.4465,4770045.071,5/8/2019,8:16:00
5193,C35T1,758,432469.8541,4770041.424,5/8/2019,8:16:00
5194,C35T1,760,432527.7317,4770040.852,5/8/2019,8:17:00
5195,C35T1,760,432581.2087,4770015.112,5/8/2019,8:18:00
5196,C35T1,788,432592.9385,4769982.789,5/8/2019,8:19:00
5197,C35T1,783,432586.3097,4769979.3,5/8/2019,8:20:00
5198,C35T1,787,432575.455,4769960.083,5/8/2019,8:21:00
5199,C35T1,833,432563.1885,4769954.54,5/8/2019,8:22:00
5200,C35T1,816,432570.38,4769940.808,5/8/2019,8:23:00
5201,C35T1,814,432572.8013,4769938.674,5/8/2019,8:24:00
5202,C35T1,788,432586.1743,4769916.108,5/8/2019,8:25:00
5203,C35T1,797.54,432590.3342,4769900.407,5/8/2019,8:26:00
5204,C35T1,799,432589.0383,4769901.086,5/8/2019,8:26:00
5205,C35T1,796,432595.7165,4769909.572,5/8/2019,8:26:00
5206,C35T1,804,432610.4261,4769890.435,5/8/2019,8:27:00
5207,C35T1,814,432621.5299,4769868.891,5/8/2019,8:28:00
5208,C35T1,816,432623.7829,4769866.203,5/8/2019,8:29:00
5209,C35T1,813,432648.0274,4769864.52,5/8/2019,8:30:00
5210,C35T1,804,432663.6773,4769833.379,5/8/2019,8:31:00
5211,C35T1,812,432676.2107,4769849.471,5/8/2019,8:32:00
5212,C35T1,807,432685.7607,4769843.713,5/8/2019,8:33:00
5213,C35T1,807,432708.8146,4769828.603,5/8/2019,8:34:00
5214,C35T1,811,432715.5581,4769785.889,5/8/2019,8:35:00
5215,C35T1,816,432685.6899,4769762.194,5/8/2019,8:36:00
5216,C35T1,822,432672.0081,4769761.774,5/8/2019,8:36:00
5217,C35T1,829,432657.7471,4769752.141,5/8/2019,8:37:00
5218,C35T1,828,432657.179,4769760.587,5/8/2019,8:38:00
5219,C35T1,825,432619.3522,4769714.204,5/8/2019,8:39:00
5220,C35T1,824,432601.3142,4769709.606,5/8/2019,8:39:00
5133,C35T2,793.18,433273.1346,4770049.741,5/8/2019,5:47:00
5134,C35T2,825.91,433578.8085,4770214.797,5/8/2019,5:57:00
5135,C35T2,839.04,433686.3108,4770319.815,5/8/2019,6:07:00
5136,C35T2,847.8,433665.9917,4770390.203,5/8/2019,6:17:00
5137,C35T2,828.1,433759.0059,4770428.727,5/8/2019,6:41:00
5138,C35T2,825.91,433733.6487,4770332.35,5/8/2019,6:49:00
5139,C35T2,830,433732.1528,4770320.814,5/8/2019,6:49:00
5140,C35T2,825,433737.6228,4770288.886,5/8/2019,6:50:00
5141,C35T2,826,433701.4176,4770265.915,5/8/2019,6:51:00
5142,C35T2,826,433639.5753,4770285.507,5/8/2019,6:52:00
5143,C35T2,827,433598.1587,4770245.705,5/8/2019,6:53:00
5144,C35T2,814,433558.2577,4770186.01,5/8/2019,6:54:00
5145,C35T2,799,433525.475,4770121.691,5/8/2019,6:55:00
5146,C35T2,803,433463.5226,4770088.31,5/8/2019,6:56:00
5147,C35T2,806,433397.0891,4770062.969,5/8/2019,6:57:00
5148,C35T2,800,433331.6947,4770044.061,5/8/2019,6:58:00
5149,C35T2,801,433278.7101,4770053.796,5/8/2019,6:59:00
5150,C35T2,792,433273.0846,4770052.963,5/8/2019,6:59:00
5151,C35T2,793,433273.0846,4770052.963,5/8/2019,7:00:00
5041,C35T3,817.17,434532.0146,4769985.134,5/8/2019,3:44:00
5042,C35T3,817,434530.7228,4769986.257,5/8/2019,3:44:00
5043,C35T3,817,434530.7207,4769986.035,5/8/2019,3:44:00
5044,C35T3,825,434580.4762,4770004.439,5/8/2019,3:45:00
5045,C35T3,825,434629.2577,4770040.177,5/8/2019,3:46:00
5046,C35T3,816,434664.7822,4770085.816,5/8/2019,3:47:00
5047,C35T3,806,434672.2892,4770087.633,5/8/2019,3:48:00
5048,C35T3,815,434701.2697,4770044.93,5/8/2019,3:49:00
5049,C35T3,815,434705.199,4770038.673,5/8/2019,3:50:00
5050,C35T3,813,434733.2288,4770032.741,5/8/2019,3:51:00
5051,C35T3,809,434766.5685,4770045.75,5/8/2019,3:52:00
5052,C35T3,815,434818.5193,4770089.567,5/8/2019,3:53:00
5053,C35T3,816,434855.6082,4770145.743,5/8/2019,3:54:00
5054,C35T3,806.26,434860.3485,4770147.697,5/8/2019,3:54:00
5055,C35T3,806,434859.1328,4770148.264,5/8/2019,3:54:00
5056,C35T3,806,434895.3833,4770176.349,5/8/2019,3:55:00
5057,C35T3,814,434895.3512,4770215.665,5/8/2019,3:56:00
5058,C35T3,810,434893.259,4770209.688,5/8/2019,3:57:00
5059,C35T3,812,434889.876,4770204.945,5/8/2019,3:58:00
5060,C35T3,807,434890.2188,4770223.822,5/8/2019,3:59:00
5061,C35T3,798,434881.1672,4770264.889,5/8/2019,4:00:00
5062,C35T3,800,434871.7626,4770251.874,5/8/2019,4:01:00
5063,C35T3,797,434867.1883,4770250.252,5/8/2019,4:03:00
5064,C35T3,794,434855.221,4770233.151,5/8/2019,4:04:00
5065,C35T3,782.3,434848.713,4770225.106,5/8/2019,4:04:00
5066,C35T3,781,434847.9826,4770225.335,5/8/2019,4:04:00
5067,C35T3,788,434840.4674,4770231.182,5/8/2019,4:05:00
5068,C35T3,785,434840.4714,4770265.722,5/8/2019,4:06:00
5069,C35T3,768,434834.1538,4770260.562,5/8/2019,4:07:00
5070,C35T3,764,434835.7004,4770260.548,5/8/2019,4:08:00
5071,C35T3,757,434830.7253,4770251.044,5/8/2019,4:10:00
5072,C35T3,780,434824.6505,4770237.219,5/8/2019,4:11:00
5073,C35T3,784,434817.1712,4770238.29,5/8/2019,4:12:00
5074,C35T3,782,434820.7472,4770263.245,5/8/2019,4:13:00
5075,C35T3,777,434818.4775,4770264.266,5/8/2019,4:14:00
5076,C35T3,774,434814.3025,4770287.406,5/8/2019,4:15:00
5077,C35T3,780,434823.2588,4770296.095,5/8/2019,4:16:00
5078,C35T3,781,434824.7272,4770296.414,5/8/2019,4:18:00
5079,C35T3,777.95,434821.7139,4770321.876,5/8/2019,4:19:00
5080,C35T3,777,434821.64,4770322.654,5/8/2019,4:19:00
5081,C35T3,779,434822.1549,4770325.425,5/8/2019,4:19:00
5082,C35T3,779,434826.7429,4770328.491,5/8/2019,4:20:00
5083,C35T3,781,434827.8064,4770329.036,5/8/2019,4:22:00
5084,C35T3,770,434832.5064,4770326.77,5/8/2019,4:23:00
5085,C35T3,768,434844.778,4770298.999,5/8/2019,4:24:00
5086,C35T3,774,434846.2485,4770299.54,5/8/2019,4:26:00
5087,C35T3,776,434843.4393,4770286.684,5/8/2019,4:27:00
5088,C35T3,779,434858.2182,4770291.319,5/8/2019,4:28:00
5089,C35T3,776,434861.0971,4770302.953,5/8/2019,4:29:00
5090,C35T3,771.43,434865.2306,4770309.577,5/8/2019,4:29:00
5091,C35T3,772,434864.3352,4770309.585,5/8/2019,4:29:00
5092,C35T3,771,434875.0745,4770300.376,5/8/2019,4:30:00
5093,C35T3,775,434864.8438,4770311.691,5/8/2019,4:31:00
5094,C35T3,780,434866.0563,4770310.791,5/8/2019,4:32:00
5095,C35T3,780,434866.2371,4770312.677,5/8/2019,4:35:00
5096,C35T3,780,434862.5861,4770331.037,5/8/2019,4:36:00
5097,C35T3,781,434863.9763,4770331.69,5/8/2019,4:38:00
5098,C35T3,782,434862.4555,4770300.274,5/8/2019,4:39:00
5099,C35T3,781,434889.3172,4770291.466,5/8/2019,4:40:00
5100,C35T3,781,434870.6214,4770277.318,5/8/2019,4:41:00
5101,C35T3,800,434886.654,4770217.081,5/8/2019,4:42:00
5102,C35T3,801.9,434887.0799,4770210.524,5/8/2019,4:42:00
5103,C35T3,801,434885.7046,4770211.426,5/8/2019,4:42:00
5104,C35T3,803,434886.268,4770210.754,5/8/2019,4:43:00
5105,C35T3,800,434883.8561,4770179.791,5/8/2019,4:46:00
5106,C35T3,793,434891.1624,4770194.715,5/8/2019,4:47:00
5107,C35T3,788,434891.1465,4770193.049,5/8/2019,4:48:00
5108,C35T3,782.3,434892.118,4770192.484,5/8/2019,4:52:00
5109,C35T3,782,434891.1444,4770192.827,5/8/2019,4:52:00
5110,C35T3,780,434890.9678,4770191.385,5/8/2019,4:53:00
5111,C35T3,780,434865.017,4770150.651,5/8/2019,4:54:00
5112,C35T3,803,434832.4987,4770104.205,5/8/2019,4:55:00
5113,C35T3,808,434792.1885,4770060.276,5/8/2019,4:56:00
5114,C35T3,814,434741.9216,4770022.329,5/8/2019,4:57:00
5115,C35T3,810,434712.189,4769986.408,5/8/2019,4:58:00
5116,C35T3,821,434684.1596,4769958.355,5/8/2019,4:59:00
5117,C35T3,831,434641.5388,4769936.884,5/8/2019,5:00:00
5118,C35T3,840,434601.4882,4769920.275,5/8/2019,5:01:00
5119,C35T3,840,434550.942,4769929.867,5/8/2019,5:02:00
5120,C35T3,843.42,434554.3941,4769950.269,5/8/2019,5:02:00
5121,C35T3,843,434552.6846,4769950.285,5/8/2019,5:02:00
5122,C35T3,841,434562.6558,4769962.851,5/8/2019,5:03:00
5123,C35T3,841,434602.5058,4769967.022,5/8/2019,5:04:00
5124,C35T3,841,434612.9083,4769982.138,5/8/2019,5:05:00
5125,C35T3,838,434635.6815,4769988.361,5/8/2019,5:05:00
5126,C35T3,836,434647.8366,4769999.462,5/8/2019,5:06:00
5127,C35T3,835,434658.2268,4770004.805,5/8/2019,5:07:00
5128,C35T3,826,434675.4065,4770013.525,5/8/2019,5:08:00
5129,C35T3,823,434699.4006,4770019.737,5/8/2019,5:09:00
5130,C35T3,813,434716.8173,4770010.686,5/8/2019,5:10:00
5131,C35T3,806.26,434726.1564,4770008.264,5/8/2019,5:11:00
5132,C35T3,807,434726.0771,4770008.487,5/8/2019,5:11:00
4940,C36T1,403.23,444712.4055,4771022.13,5/7/2019,6:17:00
4941,C36T1,404,444711.5952,4771022.58,5/7/2019,6:17:00
4942,C36T1,404,444711.758,4771022.579,5/7/2019,6:17:00
4943,C36T1,403,444703.7998,4771024.865,5/7/2019,6:18:00
4944,C36T1,394,444682.2716,4771040.032,5/7/2019,6:19:00
4945,C36T1,389,444637.8244,4771049.388,5/7/2019,6:20:00
4946,C36T1,386,444601.4239,4771067.342,5/7/2019,6:21:00
4947,C36T1,385,444596.1663,4771061.387,5/7/2019,6:22:00
4948,C36T1,386,444585.8397,4771062.693,5/7/2019,6:23:00
4949,C36T1,380,444573.7864,4771081.892,5/7/2019,6:24:00
4950,C36T1,386,444573.6137,4771080.672,5/7/2019,6:26:00
4951,C36T1,385,444566.2923,4771081.176,5/7/2019,6:27:00
4952,C36T1,376.1,444566.0428,4771080.512,5/7/2019,6:27:00
4953,C36T1,376,444566.0464,4771080.956,5/7/2019,6:27:00
4954,C36T1,384,444565.237,4771081.518,5/7/2019,6:28:00
4955,C36T1,385,444535.7716,4771071.429,5/7/2019,6:29:00
4956,C36T1,382,444518.0209,4771050.583,5/7/2019,6:30:00
4957,C36T1,381,444514.958,4771044.277,5/7/2019,6:31:00
4958,C36T1,381,444513.4923,4771034.183,5/7/2019,6:32:00
4959,C36T1,381,444506.8791,4771021.687,5/7/2019,6:33:00
4960,C36T1,379,444508.456,4770975.363,5/7/2019,6:34:00
4961,C36T1,378,444509.6714,4770974.687,5/7/2019,6:35:00
4962,C36T1,379,444507.5607,4770975.371,5/7/2019,6:36:00
4963,C36T1,383,444508.8057,4770928.272,5/7/2019,6:37:00
4964,C36T1,384.44,444515.8345,4770911.778,5/7/2019,6:37:00
4965,C36T1,385,444515.1056,4770912.228,5/7/2019,6:37:00
4966,C36T1,390,444518.8434,4770901.425,5/7/2019,6:38:00
4967,C36T1,386,444508.0729,4770888.186,5/7/2019,6:39:00
4968,C36T1,385,444506.9024,4770844.328,5/7/2019,6:40:00
4969,C36T1,388,444521.3709,4770801.786,5/7/2019,6:41:00
4970,C36T1,391,444513.5579,4770761.869,5/7/2019,6:42:00
4971,C36T1,396,444504.4208,4770719.297,5/7/2019,6:43:00
4972,C36T1,402,444528.5845,4770677.787,5/7/2019,6:44:00
4973,C36T1,401,444560.4204,4770638.769,5/7/2019,6:45:00
4974,C36T1,398,444515.6801,4770612.367,5/7/2019,6:46:00
4975,C36T1,401,444518.082,4770567.37,5/7/2019,6:47:00
4976,C36T1,399.05,444526.9101,4770551.861,5/7/2019,6:47:00
4977,C36T1,400,444525.2876,4770552.54,5/7/2019,6:47:00
4978,C36T1,411,444530.45,4770546.723,5/7/2019,6:48:00
4979,C36T1,418,444529.4077,4770518.634,5/7/2019,6:49:00
4980,C36T1,416,444527.9354,4770467.671,5/7/2019,6:50:00
4981,C36T1,418,444534.7843,4770428.967,5/7/2019,6:51:00
4982,C36T1,424,444528.2035,4770400.478,5/7/2019,6:52:00
4983,C36T1,429,444522.4245,4770390.53,5/7/2019,6:53:00
4984,C36T1,440,444520.5871,4770364.78,5/7/2019,6:54:00
4985,C36T1,445,444515.258,4770330.062,5/7/2019,6:55:00
4986,C36T1,442,444514.0343,4770329.739,5/7/2019,6:56:00
4987,C36T1,439,444515.0853,4770328.842,5/7/2019,6:57:00
4988,C36T1,436.7,444514.6711,4770327.957,5/7/2019,6:57:00
4989,C36T1,438,444514.7534,4770328.067,5/7/2019,6:57:00
4990,C36T1,433,444517.198,4770328.38,5/7/2019,6:58:00
4991,C36T1,449,444565.5404,4770326.988,5/7/2019,6:59:00
4992,C36T1,449.29,444593.2689,4770333.315,5/7/2019,7:00:00
4993,C36T1,449,444593.0292,4770333.873,5/7/2019,7:00:00
4901,C36T2,497.66,445099.2902,4770062.245,5/7/2019,4:45:00
4902,C36T2,525.1,445425.0063,4770155.032,5/7/2019,4:55:00
4903,C36T2,565.35,445572.0125,4770408.847,5/7/2019,5:05:00
4904,C36T2,584.47,445766.1068,4770658.736,5/7/2019,5:15:00
4905,C36T2,539.91,445546.8694,4770757.102,5/7/2019,5:25:00
4906,C36T2,527.22,445620.7007,4770829.034,5/7/2019,5:35:00
4907,C36T2,518.76,445675.4549,4770887.125,5/7/2019,5:45:00
4908,C36T2,525.1,445720.8683,4770906.865,5/7/2019,5:46:00
4909,C36T2,531,445731.9221,4770874.127,5/7/2019,5:47:00
4910,C36T2,529,445727.6599,4770860.167,5/7/2019,5:47:00
4911,C36T2,532,445673.7525,4770806.178,5/7/2019,5:48:00
4912,C36T2,535,445614.9926,4770797.095,5/7/2019,5:49:00
4913,C36T2,532,445558.5841,4770797.1,5/7/2019,5:50:00
4914,C36T2,534,445522.73,4770741.191,5/7/2019,5:51:00
4915,C36T2,540,445514.6659,4770679.285,5/7/2019,5:52:00
4916,C36T2,541,445486.5722,4770657.52,5/7/2019,5:53:00
4917,C36T2,532,445425.3322,4770664.229,5/7/2019,5:54:00
4918,C36T2,521,445369.3074,4770712.32,5/7/2019,5:55:00
4919,C36T2,510,445301.8252,4770711.972,5/7/2019,5:56:00
4920,C36T2,496,445238.0772,4770710.373,5/7/2019,5:57:00
4921,C36T2,494,445228.2957,4770708.675,5/7/2019,5:57:00
4922,C36T2,482,445155.8448,4770707.924,5/7/2019,5:58:00
4923,C36T2,472,445084.8884,4770710.827,5/7/2019,5:59:00
4924,C36T2,461,445019.643,4770695.137,5/7/2019,6:00:00
5015,C36T3,629.25,446601.5007,4771168.012,5/7/2019,9:08:00
5016,C36T3,629,446600.5345,4771169.352,5/7/2019,9:08:00
5017,C36T3,629,446600.0592,4771171.022,5/7/2019,9:08:00
5018,C36T3,627,446529.1233,4771186.348,5/7/2019,9:09:00
5019,C36T3,628,446479.3645,4771172.411,5/7/2019,9:10:00
5020,C36T3,626,446474.3994,4771162.011,5/7/2019,9:11:00
5021,C36T3,628,446420.0129,4771108.131,5/7/2019,9:12:00
5022,C36T3,619,446364.6006,4771058.479,5/7/2019,9:13:00
5023,C36T3,617,446310.3849,4771005.82,5/7/2019,9:14:00
5024,C36T3,611,446273.3311,4770951.693,5/7/2019,9:15:00
5025,C36T3,598,446264.2221,4770890.572,5/7/2019,9:16:00
5026,C36T3,591,446298.9314,4770832.882,5/7/2019,9:17:00
5027,C36T3,594,446322.3507,4770767.841,5/7/2019,9:18:00
5028,C36T3,594,446322.5117,4770767.617,5/7/2019,9:18:00
5029,C36T3,587,446310.1751,4770710.075,5/7/2019,9:19:00
5030,C36T3,589,446266.9173,4770653.888,5/7/2019,9:20:00
5031,C36T3,591,446218.9597,4770590.185,5/7/2019,9:21:00
5032,C36T3,558,446163.5823,4770566.3,5/7/2019,9:22:00
5033,C36T3,550,446129.8824,4770504.374,5/7/2019,9:23:00
5034,C36T3,538,446124.6672,4770441.779,5/7/2019,9:24:00
5035,C36T3,543,446146.3331,4770381.526,5/7/2019,9:25:00
5036,C36T3,537,446094.0595,4770328.297,5/7/2019,9:26:00
5037,C36T3,534,446086.9707,4770317.137,5/7/2019,9:26:00
5038,C36T3,539,446087.1335,4770317.135,5/7/2019,9:27:00
5313,C37T1,629.25,433301.1943,4758758.307,5/9/2019,6:35:00
5314,C37T1,595.12,433079.5061,4758820.107,5/9/2019,6:45:00
5315,C37T1,575.97,432946.2754,4758788.092,5/9/2019,6:55:00
5316,C37T1,569.6,432850.1902,4758802.138,5/9/2019,7:05:00
5317,C37T1,614.3,432833.6155,4758899.81,5/9/2019,7:20:00
5318,C37T1,667.8,433027.3683,4759033.85,5/9/2019,7:30:00
5319,C37T1,700.05,432984.4002,4759117.676,5/9/2019,7:40:00
5320,C37T1,756.24,432929.1914,4759200.4,5/9/2019,8:02:00
5321,C37T1,706.52,433166.2505,4759269.606,5/9/2019,8:12:00
5322,C37T1,682.84,433215.31,4759283.565,5/9/2019,8:14:00
5323,C37T1,629,433300.3093,4758759.537,5/9/2019,6:35:00
5324,C37T1,609,433300.3115,4758759.759,5/9/2019,6:36:00
5325,C37T1,590,433252.1796,4758757.673,5/9/2019,6:37:00
5326,C37T1,593,433238.6303,4758756.362,5/9/2019,6:38:00
5327,C37T1,599,433223.9417,4758755.283,5/9/2019,6:39:00
5328,C37T1,587,433180.9019,4758756.924,5/9/2019,6:40:00
5329,C37T1,590,433149.8077,4758762.669,5/9/2019,6:41:00
5330,C37T1,583,433137.1318,4758784.005,5/9/2019,6:42:00
5331,C37T1,592,433109.8516,4758787.826,5/9/2019,6:43:00
5332,C37T1,592,433079.6941,4758822.66,5/9/2019,6:44:00
5333,C37T1,589,433077.9775,4758822.232,5/9/2019,6:45:00
5334,C37T1,595.12,433079.5061,4758820.107,5/9/2019,6:45:00
5335,C37T1,596,433078.8624,4758821.002,5/9/2019,6:45:00
5336,C37T1,597,433079.5147,4758820.995,5/9/2019,6:47:00
5337,C37T1,581,433064.2556,4758811.593,5/9/2019,6:48:00
5338,C37T1,587,433062.1313,4758811.17,5/9/2019,6:50:00
5339,C37T1,589,433063.9698,4758807.376,5/9/2019,6:51:00
5340,C37T1,590,433033.0489,4758805.79,5/9/2019,6:52:00
5341,C37T1,585,432980.7957,4758815.852,5/9/2019,6:53:00
5342,C37T1,587,432968.5436,4758797.092,5/9/2019,6:54:00
5343,C37T1,580,432946.6146,4758789.421,5/9/2019,6:55:00
5344,C37T1,577,432945.3829,4758788.545,5/9/2019,6:55:00
5345,C37T1,576,432945.21,4758787.547,5/9/2019,6:56:00
5346,C37T1,577,432944.3088,4758787.111,5/9/2019,6:58:00
5347,C37T1,573,432931.9728,4758776.459,5/9/2019,6:59:00
5348,C37T1,575,432894.4961,4758771.606,5/9/2019,7:00:00
5349,C37T1,572,432864.5981,4758774.565,5/9/2019,7:01:00
5350,C37T1,571,432860.0158,4758789.603,5/9/2019,7:02:00
5351,C37T1,571,432854.9508,4758796.982,5/9/2019,7:03:00
5352,C37T1,572,432852.7776,4758799.891,5/9/2019,7:04:00
5353,C37T1,572,432853.5995,4758800.549,5/9/2019,7:05:00
5354,C37T1,570,432849.053,4758802.593,5/9/2019,7:05:00
5355,C37T1,588,432839.3894,4758815.015,5/9/2019,7:06:00
5356,C37T1,587,432822.0362,4758808.3,5/9/2019,7:07:00
5357,C37T1,586,432824.2944,4758822.382,5/9/2019,7:08:00
5358,C37T1,594,432822.9552,4758835.5,5/9/2019,7:09:00
5359,C37T1,596,432820.1952,4758853.408,5/9/2019,7:10:00
